name1,name2,time
010316-121.81724-31.11542001,010317-121.81724-31.11542001,2
0613c766524223a547e6937c8ff435d2,7fb45a66cc7cab32dd8b1a96ee590b07,2
010318-121.892,30.88570001,6
143b545cca6d0bf74db0ae73106769c6,d147f3d3f23b24e02182968c3249e292,2
010410-121.42108-31.19662001,010220-121.42108-31.19662001,4
9d7e44229fa8c90e10ac634444d1261d,4913fa72fa46583e946ee37d6a045e14,2
123111-121.45308-31.22911001,123112-121.45308-31.22911001,2
9f7397bf974b3a300ad71007915ea61c,9d1fa985f3fade974e955acbbfdc776c,2
010210-121.54944-31.18493001,122711-121.54944-31.18493001,2
0f95281d308d3c897ef5d123532a9bd9,cea12bdb946b17893a8a31a8767e1012,2
010323-121.50643,30.90853001,6
6213178970feff4423e71980cccb3928,6f059d53125c34e24df46d7125113b4c,2
01037-121.516-31.24090001,01033-121.516-31.24090001,7
e67847d1d6f63f162ef28d2579867535,9732f0e85f0b3dfcd3e9b04016b1eed4,2
01048-121.384468-31.32225001,01068-121.384468-31.32225001,2
67e890f107b140fdc56a5fd7448977b0,383e123ff285d30582a162e7615cf41d,2
010424-121.516-31.24090001,010420-121.516-31.24090001,5
519cf23d1a42a732e709319437787ca7,65c272ac9dbcb88652dc9e7e61090936,2
122817-121.52211-31.23639001,010513-121.52211-31.23639001,3
02fc70af640662e81c7a25a5ff097cad,73f8217d12365b0c78e2ee54b82aeb05,2
010115-121.5158-31.08537,010117-121.5158-31.08537,2
dd77675bae647045efc5b590ad66c311,01306d1eadcb33767763e907d084a54a,2
010322-121.49476,30.84857001,6
8787261371ab6f16d87cf96d687da41b,0f37a69affc4f035b71c660553c8830d,2
123116-121.472328-31.30157001,123114-121.472328-31.30157001,2
78f5f7210b26621dc32d3df8a32a29f9,9f68767be650f19e78375668c3a91d72,2
01035-121.3873-31.13497001,010224-121.3873-31.13497001,7
16338b232d2fda73b287b303d32bede4,5aab685bb2edfd59136276144ab01ebd,2
010420-121.51504-31.18566001,01054-121.51504-31.18566001,4
1fa07c69f0f84a4225a6e2797f82d714,6b15a64659248dbcbf04245cb8a47d8f,2
010317-121.4343-31.21091001,010318-121.4343-31.21091001,2
f7fc1202c35edc6321cebec6461b7cb6,f79dd8d2c3cdd0fb2ef4979e4de4f594,2
010414-121.38192-31.23356001,010419-121.38192-31.23356001,2
095aa482d5fed17fc999fcb84047738f,bf1c4115468b9861338cbd245127790c,2
010423-121.5158-31.08537,010424-121.5158-31.08537,2
f7af1313a1b23af1532f44fe0755b58e,5e5eaf7bc6673296e6c2286f3dfeb888,2
122812-121.508498-31.26065301,122811-121.508498-31.26065301,2
68c46d756c42c0ae5a729c6cc74836ce,834ebde1c40a04398958ba922806c4f0,2
123124-121.50831-31.24103001,123113-121.50831-31.24103001,3
a554df0fc44489b262e28f1fa702c2a5,3b4959addde47b68397c4b59ac64499e,2
123023-121.4735-31.23763001,122919-121.4735-31.23763001,2
51a2748f506e8fbc7cbeee10fcdeea26,69bdc740f7b4c381cbaf2166882e42f9,2
010516-121.42223-31.20020001,010517-121.42223-31.20020001,2
c9b52678f4112afc479d293df231b42a,27fa0e2c3d54ede6fd6aa12ff7d459e3,2
122815-121.43262-31.18580001,122913-121.43262-31.18580001,3
f945274b1710c6c8ae65d8f17ebf4a73,f1b5a959c01ae2c92ddb5d035754bb12,2
12283-121.46251-31.14260001,01033-121.46251-31.14260001,8
33f027e7796ad951d3bb515a1209d411,744fc4a93aefe84a184b0ed4d3420494,2
01011-121.520214-31.26656101,010220-121.520214-31.26656101,2
3ae60f60c5766141be47d7f5a55dd2ae,3dd7c766f984e1291d571e37906d7671,2
01068-121.5461-31.19650001,12298-121.5461-31.19650001,3
8deb940de1c579f049d01e0b664f3806,707178fe71b007d753be9bf8aea644e7,2
010410-121.472-31.27240001,122810-121.472-31.27240001,2
e8369ead75a98d0cf3fa51a861b9092a,bbcd5a053e3a37a5bb00d77216210cbd,2
123020-121.50188-31.16696001,010323-121.50188-31.16696001,17
7f2c9b986a6d121db259a85e815020a9,aa91c75a4b9d228bd63a476ef6c932a2,2
010614-121.54963-31.16523001,122913-121.54963-31.16523001,4
d6e0c292b01a5b3be51ecaf27c194a98,536ff3db98687cef1279c94eef0d4d9d,2
122822-121.47642-31.25719001,122722-121.47642-31.25719001,3
c92286e132c2c640bcb9fbb57adb2d84,159ce9ccdd23e47672c6de7c1f1a8fe5,2
12288-121.505627-31.12817401,01037-121.505627-31.12817401,6
510afce7a444c784deba24b2786ed7fb,e90337e1cea7ca218c5a548ceecd2a4b,2
122916-121.54311-31.27811,122819-121.54311-31.27811,8
28ea9ab7c75a38a02b6c5ebdaef00232,c9537e231c441286a659bb821520baf4,2
122918-121.4323-31.33988001,010615-121.4323-31.33988001,9
371b30e6203acca340c0ea9fa22ade4a,0f37a69affc4f035b71c660553c8830d,2
12288-121.45415-31.23321001,12298-121.45415-31.23321001,2
02d7b467928a56f39067b7b27ea228fb,af1d698ddafbbe266816f773cdb3a5ea,2
12279-121.42873-31.35356001,010521-121.42873-31.35356001,2
6213178970feff4423e71980cccb3928,d91b12740ba1e0ee5978b3a9dbaa8300,2
010123-121.51965-31.23784001,010613-121.516-31.24090001,4
9d1fa985f3fade974e955acbbfdc776c,f2323f76c6d2d237febe01338f78324a,2
123123-121.54944-31.18493001,01019-121.54944-31.18493001,2
d79a877db3f7b88156178d7b44fb13ac,f2323f76c6d2d237febe01338f78324a,2
123123-121.54944-31.18493001,123021-121.54944-31.18493001,2
f1b5a959c01ae2c92ddb5d035754bb12,9865eb6e08f327b1b9ad3ec9112ef1d5,2
010311-121.44355-31.21520001,122711-121.44355-31.21520001,3
3ae60f60c5766141be47d7f5a55dd2ae,33344fac7ee00444dfdba8bc63f149ba,2
122915-121.54944-31.18493001,010611-121.54944-31.18493001,2
d946039e6441abde6b8deb5043067f01,dd23d34559d098b1d79419443ce0dc48,2
01014-121.48679-31.28146001,123124-121.48679-31.28146001,5
3ae2e5bc4be99a449b676f65b622879a,d4456e66c96c586f93702db49bf424d8,2
01011-121.4002-31.18735001,01012-121.4002-31.18735001,2
8c58f3e8920aef6f1956c6d4db66dd25,f79dd8d2c3cdd0fb2ef4979e4de4f594,2
12319-121.38192-31.23356001,12309-121.38192-31.23356001,2
63eea57da220fc53e6a543e9ed8ba759,f9f012b1c5736e63fbe877e7d26171ce,2
010614-121.45371-31.21846001,010314-121.45371-31.21846001,4
dc2438ba7f1b5cd8380c1f94a40205db,fc1065ea6d8740db347badc5fc16d408,2
122719-121.44014-31.24662001,122919-121.44014-31.24662001,2
80b6873910ae5dad27f21879916081cf,9f406fd0641f6e4435b08ef6ce4b41db,2
010210-121.53392-31.32742001,123116-121.53392-31.32742001,2
156f44252ca86f43779e1686ed120924,fd795f5ec3c96a2e090bba4561d6c67f,2
010117-121.46666-31.23527001,010113-121.46666-31.23527001,2
2d9583d321a0edabe127f2d8847c0e8f,146aa34305a3c8af64caa6396aee7f2f,2
01042-121.43799-31.22734001,12317-121.43799-31.22734001,2
4ee46e7edf45c60a1f9fa9d54f03420c,8603842f737397a9fdfbf784f80adf8c,2
123016-121.39379-31.23297001,123015-121.39379-31.23297001,2
0219f5cd1a7fa4ef7cbffdc78e0e47dc,98bf2d5fd96af7f94e07bd775d3191b1,2
010220-121.63727-31.19393001,01026-121.63727-31.19393001,16
0981d1fb878d6f832b92e824c7de17ca,07f56779c61622ed89ffe032c7e65a44,2
010320-121.44025-31.36908001,010321-121.44025-31.36908001,2
f95367117debc47455fe93086daa56a0,1d901000c9f16e8518cc949268de3ab8,2
010518-121.40944-31.19750001,123119-121.40339-31.19957001,2
524d948ae903587526ac2ac41b74c259,58d7c7de7198b608818a9948a27ac2e1,2
122911-121.46-31.25389001,122813-121.46-31.25389001,2
a2ae924826ed50e07cef3b8f1000b42f,1dea61977b939dd82b917cab92fd9bd7,2
123121-121.4193-31.25154001,010222-121.4193-31.25154001,16
c0702adb21a70a52cff3692d3a07b40a,59d9bf256dd2c2b0435a59bea7504bdc,2
122813-121.51-31.22830001,122811-121.51-31.22830001,4
604ef53185f6723448a6b506c4804f1b,2c3dd4875c323352d3417330bac20768,2
12277-121.46-31.25389001,12297-121.46-31.25389001,2
2bf83ea79b3b9b29efdf097d9ead63f0,78ab4d915d9e4e0cc105546eb3eca6c8,2
010115-121.49207-31.15795001,12297-121.49207-31.15795001,8
c87e2cb3294f69120241c90782c4688b,772c8fe599bc1aa891e51f53a3bc7f30,2
01032-121.51504-31.18566001,01039-121.51504-31.18566001,7
8317c7af697732360f05438419b8f3af,0114aa1eed19eb6046a572566bd6e1c8,2
12308-121.4323-31.33988001,12318-121.4323-31.33988001,2
a554df0fc44489b262e28f1fa702c2a5,195c6188b797a2b6e54ce1dcee37b3ed,2
010120-121.4735-31.23763001,010117-121.4735-31.23763001,2
8935dbca48f012ceec9b18da5ad07eff,97e50d87c57a9d07a258113bb54a8634,2
010322-121.42212-31.27336001,010223-121.42212-31.27336001,3
b3d2df9a15c5bb0a6645ff049ce0cc21,0001abbf86e7eaa2e9365690b674bb04,2
01032-121.40069-31.24175001,01037-121.40069-31.24175001,8
b90361805b5be2867323c8de9df5cd12,de736c103d4bfb8e4f7c13f4bf31fcb4,2
12283-121.44517-31.33911001,01027-121.44517-31.33911001,2
adaf6a0a9965220cd3fadb7fd0e54f13,02fc70af640662e81c7a25a5ff097cad,2
010316-121.4834-31.1791,010317-121.4834-31.1791,2
a48ec7c3cb9d35a33c4d174cd8530d94,42279db158f460a90d5087c05c8cfd17,2
010218-121.33401-31.16729001,010220-121.33401-31.16729001,2
9ca265972c14e8024737829d5494bbe1,b0ee958aadf6bc49134e3288ff7b5c26,2
122823-121.42445-31.23498001,12291-121.42445-31.23498001,2
df294d7c0186cf83d390169a43559b37,25bff81704eea7cd871465e78198de07,2
123122-121.5178-31.20410001,010322-121.5178-31.20410001,16
7bdeb4adeb16684e64e05ecec21b34ea,9b6272b5e3ade98af1bfd201f664e53a,2
122917-121.45371-31.21846001,010516-121.45371-31.21846001,10
74b0e4cf0a521c48775d26c895fd7187,c23016394b416bd9db970081451a33e2,2
123019-121.45298-31.21525001,010517-121.45298-31.21525001,2
8bc957f1b4beb291ae8361ea96e2dc92,f9f012b1c5736e63fbe877e7d26171ce,2
12285-121.51118-31.36233,12303-121.51118-31.36233,3
c274c12b7bdfaeb2ed398f5a069ac597,0ff5c26c17f61d1fbef8d851c34cd4d4,2
010120-121.52345-31.19697001,010123-121.52568-31.18910001,2
cda6c027414e6960b2b4d5d221445852,ca8ccfe618e9ee0e9510e92e4fad1023,2
12319-121.42889-31.41747001,12299-121.42889-31.41747001,2
71155a62a40fb8b7d542007b83485d0d,ed26c47d734a45d9592476fcb3b5814c,2
123012-121.53077-31.22512001,010410-121.53077-31.22512001,19
06f8742f4fe21ff20e080598d67930a1,329c19588828e360a971b5c702b354a2,2
122915-121.412862-31.21998801,122913-121.412862-31.21998801,2
d8412ec40ae56b2a0d753550193a97f2,8fcd9e02aa8c04561caf47f8d2b692bf,2
010414-121.4411667-31.19747223,010418-121.4411667-31.19747223,3
63325811b962fd72af39b33e9c31e417,e36f3a3fa5c566aaaa18f73320c6a444,2
01026-121.450734-31.19151001,01016-121.450734-31.19151001,15
2b58a006a6d875b95a3855cf13b57168,a4161bfe71cf919091a2501f3f53b74f,2
122822-121.4175-31.19619001,01044-121.4175-31.19619001,11
9d1fa985f3fade974e955acbbfdc776c,e80db48894f146253c1e47fd469acf7b,2
123124-121.54944-31.18493001,010121-121.54944-31.18493001,4
8b0e20b6c6d08794c93a3b4974a2933e,02d7b467928a56f39067b7b27ea228fb,2
010112-121.31361-31.33889,01019-121.31361-31.33889,2
c90aec254c688eb44ea85beb85b909cb,88b5dd4f61da387c8e454a7c71483150,2
123110-121.52548-31.21688,12299-121.52548-31.21688,6
452748bd71b92eefc09b8d7380039049,e84287fda035275e9d38da36e0e179ca,2
01067-121.4236-31.17947001,12316-121.4236-31.17947001,3
483f30cd443d3883ba1ec04cf60103bf,0243ea6bb1bde3e9edcf9770031625c2,2
123011-121.40333-31.21361001,010611-121.40333-31.21361001,9
06d94b2c332fae5db7ddc5f946901679,3579fd4a1bc03e65657fd75b5993151c,2
123124-121.450734-31.19151001,122723-121.450734-31.19151001,2
e83f91598b07e4fce17c10a5aa32f97a,69bdc740f7b4c381cbaf2166882e42f9,2
010516-121.42223-31.20020001,123017-121.42223-31.20020001,2
3edd4f69236ffae1712c5bbc97b1d05a,324e324d139cecbdf97dec09aae36727,2
010315-121.42337-31.26472001,010316-121.42337-31.26472001,4
e97f32c9c30824926cbce1ac3a276661,e759ab524509d475ae498f8019eb2e22,2
01048-121.42957-31.21632001,12278-121.42957-31.21632001,2
e83c1d54f3625f1ba59ddd87b481d1c1,03769e788b468e4bd0a8a25f9eaea43b,2
12318-121.45411-31.25861001,123018-121.45411-31.25861001,12
bed6b327081f6af1f030b6af8fdfbd91,c0402a25764e26d4da2c66d02ac06222,2
010323-121.52028-31.12715,010321-121.52028-31.12715,6
07085635700c1fbd9a241435f27a15e5,e4e66f9af57aac2f09f72c5fcf9cda2e,2
123121-121.42367-31.23206001,123116-121.42367-31.23206001,2
4af42b4c9fc5393ff03605f937108385,c7807ddeab08bce07dd22eb32940df38,2
01014-121.40069-31.24175001,01012-121.40069-31.24175001,11
a8c35e54fcbd7491ebaeb9434610333c,72f5c9c432b196639b7c390c2268bd47,2
010114-121.41148-31.22024001,010113-121.41148-31.22024001,2
9f7397bf974b3a300ad71007915ea61c,a0c15630b3e1307e07090d9015ecb4b3,2
122918-121.54944-31.18493001,122711-121.54944-31.18493001,2
a2591dac42fdb268a1de31ce587c89b8,cf5107bb7422619f6159cf1bcd9fd63b,2
010524-121.4018333-31.22219445,01061-121.4018333-31.22219445,5
66c1cce39002783dd750d8b14f55bbd3,1a21cd54aaa92f46124a3ebc5b450462,2
010319-121.51997-31.27986001,010321-121.51997-31.27986001,2
d03c0b46f4b0a0d0bdc5404c50faa8e2,227a8cf2b022ddfe497521c29482b250,2
01015-121.40435-31.26535001,12273-121.40435-31.26535001,2
b0ae94fe57637d7afc99132f978bb8e7,acacbc2e87b1cb43f2e6f01d8927c135,2
01061-121.46-31.22083001,123019-121.45963-31.22702001,2
a08872057fc1387df23caf3d0f9b7589,e81f99386c21a79afa691cd8f4018f02,2
12319-121.51562-31.17883001,010110-121.51562-31.17883001,2
6fcf73f251753be5cb9b4821cc170052,a0add06c9c5d10ec572cc02dae9912f8,2
122910-121.60236-31.26808,12298-121.62672-31.19700001,3
0d2bea06c458c80e82d2ec4abcc86ac4,5ae472789d8dae4fd6a17aed80fba5fa,2
123110-121.62474-31.21588001,123010-121.62474-31.21588001,2
279ad9a4a90cb78afa7e2e31a19f395f,ea092283127875fcb203c2762076d8e4,2
010414-121.616-31.25560001,010415-121.616-31.25560001,2
60b004bd94d2fc5065055c93750332fe,e48d0444b82b2a293de2f46c00d5efd5,2
12276-121.47039-31.33998001,123023-121.47039-31.33998001,2
b166939904a18ab8ae590558dd870e18,76727120456892f5bea130a6d2e23126,2
123017-121.4735-31.23763001,123018-121.4735-31.23763001,2
3defefaa893697f22b541f59041ee597,68be69188f237b604eb0a304f8f064ae,2
122711-121.38857-31.25637001,010421-121.38857-31.25637001,2
72adf231452021df8f3abd89e31f8d4f,b44c7003014c55972d8d3e5e9b4164de,2
12318-121.3794-31.33723001,123110-121.3794-31.33723001,4
ac44165ae39a1149e5973d98d10b5e34,92af576960f5f5e1727303859cddfdd7,2
010213-121.40069-31.24175001,010215-121.40069-31.24175001,2
6f059d53125c34e24df46d7125113b4c,9efbac01175e8d7be2850227f2d3926b,2
123112-121.51984-31.23291001,010119-121.51984-31.23291001,2
f6c9a130af4f31d5d3381b4b6da3a3bc,451f3f735996c7607a846a38951f356d,2
01033-121.39158-31.24045001,12319-121.39158-31.24045001,5
942e825947665da76befc77a2f4935c6,a0958e40808518a1c3bf24b84faf6fb6,2
010613-121.34887-31.15614001,010310-121.42897-31.12278,4
7f9e1e054ed91ac5662651b3e3a59234,97aecd60873be726cd16461846b9e015,2
01042-121.40071-31.23878001,12301-121.40071-31.23878001,46
f53e94285fadcdc94825e30a16aabe5f,7063a637a516f8f2f62341ed4c9089f3,2
010514-121.50278-31.23650001,010512-121.50278-31.23650001,3
de8c8e9d2d45ba315f950b043d546a90,06ac483ccbe065335a4745f720725b16,2
122919-121.59856-31.20664001,010519-121.59856-31.20664001,2
9ce7d17cdc501703e3930d57dc49118b,ac05df64bc41a47a58be2d60ce89f52c,2
01064-121.53392-31.32742001,01037-121.53392-31.32742001,28
20c7f1e7a47c5d43f1c964d6c287b24b,ba92680bf0a0e53d5b90643007d0368e,2
010320-121.81724-31.11542001,122824-121.81724-31.11542001,5
772c8fe599bc1aa891e51f53a3bc7f30,5aab685bb2edfd59136276144ab01ebd,2
12285-121.51504-31.18566001,12281-121.51504-31.18566001,3
49ec2a1a7bc09feb00d9d2d176518b8c,b20acc3e7f235707785114543704bbf9,2
122721-121.46471-31.20776001,122720-121.46471-31.20776001,2
807d5112714a5aa84b5d2f689f2b7810,e17b5f2dd7f565a85ad8684507ae7af8,2
12309-121.64247-31.22672001,01059-121.64247-31.22672001,2
4aaeddaae54dbef6d055dcfb35e1c5d7,37bc82758a44a136c00b2e0da22ee3cc,2
01015-121.44083-31.18111001,01016-121.44083-31.18111001,10
f9ca648ff21e972b2c3f7ff747b0c6c5,f871eaa2793075be1c3287d4502542c1,2
123118-121.42723-31.25086001,010213-121.42723-31.25086001,2
bf5605f257681d5a508bea7e8b857c63,d2699935932eb099b46591d8f4057e79,2
010513-121.54944-31.18493001,010514-121.54944-31.18493001,2
09700ecd42bd960c00070e67638935d4,b714bddab2e9e93f2ba8c4a056b4cd6a,2
010419-121.44609-31.20208001,123023-121.44609-31.20208001,2
d00ddb10c38aab3db7d181ff6763d849,f7fc1202c35edc6321cebec6461b7cb6,2
010214-121.49536-31.08254001,010215-121.49536-31.08254001,2
d2e8a57251d3aea89f4b720d6cb64848,f20601083fe2158ad35ebd610d472cd9,2
12287-121.443126-31.25607101,010522-121.443126-31.25607101,49
2ed326b5a82e4981f5528c4005f49393,5f5d512a316eca03655987bee0eac9e9,2
12311-121.41621-31.27753001,12287-121.41621-31.27753001,25
da7eb05faecef79d2077ec48c6d26f24,29904863a4f7c942156acafb4ec54321,2
123111-121.50601-31.25979001,122919-121.50601-31.25979001,2
1241c5fc14f317e21521b62f9f821816,591e04d3b6ebb7c3e245679057137800,2
01032-121.45419-31.24132001,010218-121.45419-31.24132001,11
f2323f76c6d2d237febe01338f78324a,8af561df7e8dd64609471f30c0829fd2,2
010411-121.54944-31.18493001,010414-121.54944-31.18493001,2
b28062dcacf77390ca1e7fcc80326ee5,30cd7588f442e37c9ae886f9aaac9707,2
010320-121.41028-31.27104001,010316-121.41028-31.27104001,14
fcd034928f7d35598acc10e4e6ce3032,bacd856605ea56e4375eee8b5f7d9cbd,2
01041-121.65777-31.19750001,01044-121.65777-31.19750001,3
b1a1012fccd3fa080b7916463eb3c756,df69dbeb3b2a18c2983fd043f42bca01,2
122816-121.47642-31.25719001,122814-121.47642-31.25719001,2
33344fac7ee00444dfdba8bc63f149ba,1f80a579e402e5be561d5b68eb27f65e,2
12318-121.49535-31.17763001,123119-121.49535-31.17763001,2
0001abbf86e7eaa2e9365690b674bb04,99d49a04a2f546691ed1982af5d85667,2
122813-121.40996-31.23860001,12299-121.40996-31.23860001,2
863c87d114ddfb640bf95608bd61cf55,9732f0e85f0b3dfcd3e9b04016b1eed4,2
01048-121.384468-31.32225001,01068-121.384468-31.32225001,2
cc6abf7c85496e416260817a15f5c786,94be8c1c97267cfd38b28d0b5aa495d8,2
12291-121.37893-31.31719,12301-121.37893-31.31719,12
9798bc75f84b3fceb746192d875b2693,1a93107b4d71affc49dc7a4ff589c40f,2
122813-121.4430611-31.1933306,01013-121.4430611-31.1933306,2
d319c9dd0e7294624d8746d1156682f3,c962b5dbf9e893894965b5c18880bb90,2
122717-121.48635-31.31537001,122917-121.48635-31.31537001,3
23c1835790d403ea9fc9a3ae2b24dcbe,c4bb4350bfd67eacc4ccebe87d943bd6,2
122724-121.38862-31.14254334,122824-121.38862-31.14254334,4
7aa36278698dfec2ecf81546e770195f,1a21cd54aaa92f46124a3ebc5b450462,2
010317-121.51997-31.27986001,010321-121.51997-31.27986001,2
601678dea397cca565bce83f1aacdcc9,9f8aa340e9eb95ca5c57152cb8ecefc3,2
122814-121.39815-31.20601001,123015-121.39815-31.20601001,3
cb354cb1abea1e0233c9d82af1dd0f11,30f81f7c6e1c3f213dc96ffc1980de0c,2
010116-121.38206-31.19835001,122710-121.38206-31.19835001,3
102b7c3296981b3c23da3153ab89bab8,ba3c94c27c52a13de613621569102ae3,2
123112-121.49175-31.27251001,010421-121.49175-31.27251001,2
48595c64f07c781d4bae9487c61bdda2,11d4d9d7dd0a9630f60fa33f850ab2eb,2
01039-121.48366-31.32555001,010110-121.48366-31.32555001,2
4eea5dc8659648fdcf63914e2bba0818,3b6e46cca0c7cb9b0f5fe0b9861615b8,2
010611-121.51908-31.20976001,010612-121.51908-31.20976001,2
da3b8c3e18c433e51de27438853db42e,63a025f2b26911d66dcb03dd2434666e,2
010115-121.48731-31.22773001,010116-121.48731-31.22773001,2
ceb2773d2ca9f6ce7baa03bfbbab268c,983dd5d91983b1fba3986f05b3ed71c8,2
123011-121.396-31.25853001,122914-121.396-31.25853001,4
d4dbe18dc4f8e29cae86fcaee27b6f72,d03c0b46f4b0a0d0bdc5404c50faa8e2,2
12289-121.42723-31.25086001,122910-121.42723-31.25086001,2
70993c760fcc576b28d387354a8f346f,1dea61977b939dd82b917cab92fd9bd7,2
010515-121.42765-31.26801001,010516-121.42765-31.26801001,2
bcfe2cae645f50ebb3b2531f8f644ef5,fd795f5ec3c96a2e090bba4561d6c67f,2
12288-121.45747-31.23455001,01048-121.45747-31.23455001,2
fda525f61c572002044c355909795c8e,2d3f16b4a35c3ba2b2e315ea8b58af6a,2
01037-121.323-31.30290001,12305-121.323-31.30290001,10
834ebde1c40a04398958ba922806c4f0,5ef7b3e962fbe36c05e0c42723a0bbf9,2
010310-121.50831-31.24103001,01039-121.50831-31.24103001,2
a1231901a69c859e4209e11fc2376cb1,ae813a6e6bca08fdf8c1dc009338b41d,2
010222-121.377977-31.15943001,122922-121.377977-31.15943001,2
896ea27f0ada07d5c4040d9c5a75c321,8e49379aec4df5ab9adf9af865ee7f6a,2
12297-121.46916-31.27027001,12291-121.46916-31.27027001,3
25f1936af83b0bd8468f536a3671ca5b,8e01d6b17ee4116d207d049eda65b29d,2
01025-121.21886-31.15410001,010124-121.21886-31.15410001,3
399c61658c33b413ee021ee0c463f4cd,d3479f5d734a56d93befbaedbee50bf9,2
01048-121.45763-31.21217001,01049-121.45763-31.21217001,2
f5ed27b04ea306e03ccb8c4ea0e7b535,bb5ffb57060d8bd410bee46f02d88660,2
010614-121.90025,30.87924001,4
265f8b686b253d09388c6281e4201898,991bdce3abe2bd0eb9781c345d9c1a40,2
010415-121.47308-31.23408001,123114-121.47308-31.23408001,9
8a85d90498fb9035211c39250f398ea3,1bd92010b84865ea4cba572f242d31e5,2
123117-121.39591-31.13346001,010518-121.39591-31.13346001,2
765eb9e58e1917fda6fad12b33712f11,9f45fed55876d5c3623e2bc5d8a00491,2
123012-121.4889-31.07574001,01048-121.4889-31.07574001,3
1550964cd8912d7eb9da3124f72ca5fa,e5492dfa80d17a7c4f37006fdd7901e8,2
12303-121.3848194-31.1202889,12306-121.3848194-31.1202889,6
09b66ec8f926782838338d73a3ff0a1d,310c20c87119c3dcb88efa256b3ac7d7,2
010320-121.445-31.33090001,010321-121.445-31.33090001,2
a0c15630b3e1307e07090d9015ecb4b3,695f77f90d438070488c2e7e09d459f9,2
01068-121.54944-31.18493001,123117-121.54944-31.18493001,2
80b6873910ae5dad27f21879916081cf,e2399e8bbb43afe701e68f787728e0c5,2
01046-121.52627-31.33052001,010324-121.52627-31.33052001,5
33f027e7796ad951d3bb515a1209d411,7ec4342e4cc986c522d2c00ea262ae12,2
122922-121.520214-31.26656101,12317-121.520214-31.26656101,22
e251708000b6513bd048e31688a962b8,c9b0ef532cd272156031410dacb99d34,2
122910-121.47533-31.25294001,010210-121.47533-31.25294001,4
f2323f76c6d2d237febe01338f78324a,7055bde64ae9346477f00451a4fe71e8,2
123123-121.54944-31.18493001,122723-121.54944-31.18493001,4
67e890f107b140fdc56a5fd7448977b0,5e319da6e5d88f1c60060a334cbd3483,2
010424-121.516-31.24090001,123011-121.516-31.24090001,4
7ff700fb427f5091107b359b32bcf1a2,2599749fe0b1dbbd2bbdbe85f231dc6b,2
010416-121.48679-31.28146001,010414-121.48679-31.28146001,2
a0c15630b3e1307e07090d9015ecb4b3,4cbe3c05d762544684684ea6fe8ae037,2
122717-121.54944-31.18493001,122720-121.54944-31.18493001,2
07b102e0ff6df706a1ceb1845df113e1,fb8b00722c7dfe5f01cafcbf8aefbce8,2
01053-121.4781-31.12205001,12273-121.4781-31.12205001,2
c3d43d05226d0999abe4d7c1bd31cb92,4a8386f2a2bd8b35767a9defa22d4887,2
122911-121.42722-31.21944001,122910-121.42722-31.21944001,2
39d3b4888f9e96b10c00c8d471c7cd78,775e7faebbfec98f03502b8b9efcf220,2
122723-121.48944-31.26972001,122722-121.48944-31.26972001,2
c78646b92353e0f44ec13f5694b0a825,d492bb54433e21fb74fd169b92999f2c,2
010318-121.48124-31.25442001,010319-121.48124-31.25442001,2
42dd36c356fe329a34f558235ee5495a,1a36bbac6936db02546a1246c91479d2,2
010613-121.4183611-31.1833806,010614-121.4183611-31.1833806,3
6362fad40009d535ab78c43dd74c4ea1,58a4c3bb47d7c79a170e6a1ff6eaa8de,2
